freq_MHz,e_00_real,e_00_imag,e_11_real,e_11_imag,delta_e_real,delta_e_imag
2123.000000,1.1678461358e-03,4.4980084292e-03,-1.9223853268e-01,1.0911096938e-01,1.9768126182e-01,-4.5149487999e-02
2124.000000,6.6830639980e-04,4.4075609151e-03,-1.9373656665e-01,1.0813783879e-01,1.9724361523e-01,-4.4016275246e-02
2125.000000,3.1949826326e-04,3.9913632678e-03,-1.9398761290e-01,1.0688122531e-01,1.9619602283e-01,-4.2112253880e-02
2126.000000,1.4016999299e-03,3.3405108428e-03,-1.8899768754e-01,1.0668795831e-01,1.9667414326e-01,-4.0388587825e-02
2127.000000,5.1739986287e-04,3.5661530324e-03,-1.9251546299e-01,1.0362181001e-01,1.9597352223e-01,-3.9289108763e-02
2128.000000,1.0727880553e-04,2.8183925503e-03,-1.9437021605e-01,1.0073165900e-01,1.9496989753e-01,-3.7617143358e-02
2129.000000,9.8225348766e-04,3.3284066912e-03,-1.9018652134e-01,1.0601758290e-01,1.9561893097e-01,-3.6271694236e-02
2130.000000,7.7211968936e-04,2.0965786484e-03,-1.8993486533e-01,1.0306041222e-01,1.9502061261e-01,-3.3975313350e-02
2131.000000,4.0706225589e-04,2.1636321101e-03,-1.9456563186e-01,1.0370050496e-01,1.9536896292e-01,-3.2584340931e-02
2132.000000,-2.5551056595e-04,1.9293036259e-03,-1.9430963354e-01,1.0198292691e-01,1.9599001286e-01,-3.1522546097e-02
2133.000000,8.4968851204e-05,1.6923656040e-03,-1.9311106166e-01,1.0355319692e-01,1.9637334128e-01,-2.9938349594e-02
2134.000000,2.7273386880e-04,1.9388228949e-03,-1.9178134057e-01,1.0560803296e-01,1.9565165536e-01,-2.8273041105e-02
2135.000000,-1.2568446913e-04,1.1162763448e-03,-1.9476313587e-01,1.0106674140e-01,1.9610044711e-01,-2.6857808552e-02
2136.000000,6.6629185116e-04,1.3217182375e-03,-1.9145666189e-01,1.0620071367e-01,1.9634806768e-01,-2.5116497229e-02
2137.000000,4.7640228357e-04,4.4301556848e-04,-1.9334494478e-01,1.0385711234e-01,1.9669669072e-01,-2.3510296397e-02
2138.000000,4.6045634278e-04,-9.9346438126e-05,-1.9006347861e-01,1.0411376121e-01,1.9640875538e-01,-2.1875543010e-02
2139.000000,3.1364418593e-05,4.6500466949e-04,-1.9292795455e-01,1.0833888264e-01,1.9585663704e-01,-2.0210012454e-02
2140.000000,4.8466109535e-04,-4.2008625233e-04,-1.9320041894e-01,1.0945046157e-01,1.9626402647e-01,-1.8790913595e-02
2141.000000,2.5678767488e-04,3.2597110207e-04,-1.9420933730e-01,1.1042086076e-01,1.9551560653e-01,-1.6407724187e-02
2142.000000,3.3713138478e-04,-1.2237924608e-03,-1.8670606652e-01,1.1437694878e-01,1.9453897825e-01,-1.6904279460e-02
2143.000000,2.0067374106e-04,-2.0799947953e-03,-1.9195263587e-01,1.0695436185e-01,1.9569024367e-01,-1.5236601869e-02
2144.000000,5.3742580652e-05,-3.0337703758e-04,-1.8773519648e-01,1.1719902249e-01,1.9452047231e-01,-1.0698268248e-02
2145.000000,-8.3185555817e-04,-3.4907120826e-03,-2.0685167716e-01,1.1219175303e-01,1.9363769303e-01,-1.4034229463e-02
2146.000000,-9.0328334295e-04,-2.4504652429e-03,-1.8749683968e-01,1.1990293410e-01,1.9343830536e-01,-1.2344733033e-02
2147.000000,-5.2817967236e-04,-2.1798206922e-03,-1.8907144176e-01,1.1962688075e-01,1.9456543923e-01,-9.5603015503e-03
2148.000000,-2.9628448132e-04,-4.2259893865e-03,-1.9379438207e-01,1.0425180254e-01,1.9506886460e-01,-9.1906633091e-03
2149.000000,-4.4230977904e-04,-3.4019088205e-03,-1.7832396012e-01,1.3648708689e-01,1.9283129796e-01,-1.2201121256e-02
2151.000000,-1.7088234100e-03,-6.5081611765e-03,-1.9678604407e-01,1.8102772182e-01,2.0112388613e-01,1.9591392819e-03
2152.000000,-1.8328240836e-04,-4.4676222537e-03,-2.1158222736e-01,1.2936797164e-01,1.9670079625e-01,3.0155484139e-03
2153.000000,2.9243957397e-04,-4.5258523037e-03,-2.0041441452e-01,1.2682021771e-01,1.9868244532e-01,4.9823491693e-03
2154.000000,-2.8756876407e-04,-4.8643985241e-03,-1.9711416560e-01,1.1419285295e-01,1.9811997404e-01,6.6510965896e-03
2155.000000,-4.0901083313e-04,-4.4842971271e-03,-1.9849971162e-01,1.1109304481e-01,1.9747391708e-01,8.0996566835e-03
2156.000000,-3.1300539823e-04,-3.7702217332e-03,-1.9858566356e-01,1.0995667277e-01,1.9642219287e-01,9.7278070834e-03
2157.000000,3.6848793526e-04,-3.5929346422e-03,-1.9516864292e-01,1.1194746361e-01,1.9654845524e-01,1.1471102229e-02
2158.000000,1.3230970569e-01,1.6242877492e-01,3.4818886482e-01,5.3211976006e-01,2.5749174358e-01,1.2269213386e-01
2159.000000,3.3335045297e-05,-4.4942256646e-03,-1.9648637596e-01,1.0825596612e-01,1.9571917419e-01,1.4091540830e-02
2160.000000,8.3065582586e-06,-3.9327886806e-03,-1.9778815832e-01,1.0485607348e-01,1.9499281590e-01,1.4719547594e-02
2161.000000,2.2025255483e-04,-3.9788969494e-03,-1.9451818749e-01,1.0598994452e-01,1.9532156984e-01,1.6864106141e-02
2162.000000,2.2754892464e-04,-5.1065586299e-03,-1.9680209766e-01,9.9071350981e-02,1.9429637499e-01,1.7758835634e-02
2163.000000,-8.3208773761e-05,-4.8105186949e-03,-1.9641015802e-01,1.0299810103e-01,1.9437034265e-01,1.9215933055e-02
2164.000000,4.4815004984e-04,-5.2178145735e-03,-1.9535798560e-01,1.0178627978e-01,1.9334440816e-01,2.0997694662e-02
2165.000000,6.8445500909e-04,-4.9422506478e-03,-1.9140186831e-01,1.0159043607e-01,1.9418894614e-01,2.2529446937e-02
2166.000000,-1.4225680855e-02,2.0908955487e-02,-1.5642191960e-01,5.0799475272e-02,1.5295240993e-01,-2.2308853621e-02
2167.000000,6.2538017961e-04,-6.2809445120e-03,-1.9121251345e-01,9.6732179792e-02,1.9335807461e-01,2.4954638068e-02
2168.000000,3.8308846434e-04,-6.6076764176e-03,-1.9412422484e-01,9.3967191064e-02,1.9294914098e-01,2.6078591817e-02
2169.000000,7.9578712695e-04,-6.5108172476e-03,-1.9433106182e-01,9.2709877058e-02,1.9208083129e-01,2.7752541813e-02
2170.000000,3.2159408635e-04,-6.4004728502e-03,-1.9878477154e-01,9.8449668513e-02,1.9093964152e-01,3.0277426786e-02
2171.000000,3.3453822419e-04,-6.8073538435e-03,-2.0033464971e-01,9.5891666161e-02,1.9100131683e-01,3.1700863517e-02
2172.000000,5.6692332285e-04,-7.0095664850e-03,-1.9438632328e-01,9.4917598871e-02,1.9147756315e-01,3.3206093081e-02
2173.000000,-2.8119466071e-06,-7.5003156449e-03,-1.9521726033e-01,1.0193151109e-01,1.9193551761e-01,3.6222746271e-02
2174.000000,-8.0408583572e-03,1.1079779024e-02,-1.0045349562e-01,1.8806146365e-02,2.2942051916e-01,3.8958797677e-03
2175.000000,4.3196511856e-04,-7.7736632830e-03,-1.9933953916e-01,9.7139269226e-02,1.8962356624e-01,3.9057874601e-02
2176.000000,1.1934995178e-03,-8.5908763568e-03,-1.9874018277e-01,8.8452160234e-02,1.8893924976e-01,3.9084263648e-02
2177.000000,-2.3702610217e-03,-6.8231108110e-03,-2.1387765657e-01,1.1124814515e-01,1.8713556861e-01,4.3595448931e-02
2178.000000,-2.1817908772e-03,-7.2035822545e-03,-1.8269288477e-01,1.3853887257e-01,1.9538565389e-01,5.3444593101e-02
2179.000000,-5.8881391773e-02,-4.9551539025e-02,-4.2919313791e-01,-6.5892460648e-02,1.4007477879e-01,4.8421747604e-02
2180.000000,-3.7198706367e-04,-9.6883483332e-03,-1.9082128897e-01,1.0124024772e-01,1.8897585687e-01,4.8236821775e-02
2181.000000,1.5985060376e-03,-9.7618263028e-03,-1.7363053307e-01,8.2693424856e-02,1.9156641270e-01,4.6053870358e-02
2182.000000,3.1451433359e-03,6.3944319245e-03,-1.7197492182e-01,-2.0274565715e-02,2.0341386550e-01,-1.0050397750e-02
2183.000000,-4.2060958135e-04,-6.5883576909e-03,-1.2628068704e-01,1.5473694751e-01,1.9639809075e-01,6.7937070861e-02
2184.000000,-8.1084474575e-03,-1.8218417705e-02,-3.7971828936e-01,1.4361278869e-01,1.4985139761e-01,6.9316642912e-02
2185.000000,1.3235659052e-03,-1.4654603517e-02,-1.1127398518e-01,1.1686393808e-01,2.0294585166e-01,7.7813894039e-02
2186.000000,-5.2373788800e-04,-1.2580608972e-02,-1.6965219381e-01,1.3605328143e-01,1.8784180601e-01,7.5202593015e-02
2187.000000,1.6197127062e-04,-1.2967015334e-02,-1.8311376929e-01,1.0124211743e-01,1.8840745013e-01,6.7255160177e-02
2188.000000,4.9221207714e-04,-1.1799357655e-02,-1.9432510468e-01,1.0201128178e-01,1.8567631433e-01,6.6004597816e-02
2189.000000,5.9465003410e-04,-1.1859048361e-02,-1.9283896525e-01,9.2387701952e-02,1.8527025422e-01,6.4769388593e-02
2191.000000,1.5232019818e-03,-1.1637317564e-02,-1.9066731372e-01,9.1477556161e-02,1.8423474027e-01,6.5970089965e-02
2192.000000,1.6779737074e-03,-1.1086177903e-02,-1.9348966531e-01,8.9878711219e-02,1.8330598398e-01,6.5833212992e-02
2193.000000,1.6954766681e-03,-1.1023485475e-02,-1.9360800434e-01,9.0446678430e-02,1.8237989999e-01,6.7425798401e-02
2194.000000,1.3457685039e-03,-1.1768029919e-02,-1.9689807628e-01,8.7986456411e-02,1.8229948956e-01,6.8749484263e-02
2195.000000,1.5306210295e-03,-1.0640731796e-02,-1.9853029708e-01,8.7485210789e-02,1.8142926881e-01,6.8258068090e-02
2196.000000,1.4163932133e-03,-1.1527806758e-02,-1.9994794527e-01,8.3346095627e-02,1.8086106255e-01,6.8932917787e-02
2197.000000,1.4310561557e-03,-1.1998839866e-02,-2.0016082857e-01,8.6549811505e-02,1.7971810820e-01,7.1245698766e-02
2198.000000,1.7332848509e-02,-3.9300795627e-02,-2.7509852007e-01,-6.9857949274e-01,1.8911827270e-01,-7.6590661249e-02
2199.000000,1.1930102607e-03,-1.1665094885e-02,-2.0073485482e-01,8.6078844679e-02,1.7905870986e-01,7.3212405606e-02
2200.000000,5.0388793229e-02,-1.3443399558e-02,-8.9045390020e-01,-2.9694048449e-01,-6.9425983764e-02,-1.3059230441e-01
2201.000000,4.1956875564e-03,-9.7292874133e-03,4.4541014593e-02,-2.6177951418e-02,2.4302749962e-01,7.5713804796e-03
2202.000000,1.1373777333e-02,-1.1621235314e-02,-5.1763083197e-01,1.7009332641e-01,2.9556366531e-02,6.2066112534e-02
2203.000000,2.5580326182e-03,-7.4683542055e-03,-1.8599148185e-01,3.5654477394e-02,1.7537623758e-01,4.5978181329e-02
2204.000000,-7.3135265390e-04,-8.0759915347e-03,-1.8771237666e-01,5.2176668032e-02,1.8736077194e-01,5.0837064823e-02
2205.000000,3.1598705159e-03,-7.5581443725e-03,-3.0689220806e-01,6.6437326547e-02,1.5570185194e-01,6.8749809763e-02
2206.000000,1.3027060481e-03,-8.2204119093e-03,-1.8573534338e-01,5.2404376947e-02,1.7926340420e-01,5.2454055224e-02
2207.000000,-6.1391094327e-05,-8.2314349195e-03,-1.8604506733e-01,5.1035508631e-02,1.8094515932e-01,5.4821121312e-02
2208.000000,4.6704858664e-03,-1.2743105408e-02,-1.9737520327e-01,9.2618266818e-02,1.6361920139e-01,8.1048762855e-02
2209.000000,1.2147314410e-02,-5.0231206320e-03,-2.5815307718e-01,6.1736571685e-02,1.4854308616e-01,3.4089976016e-02
2210.000000,4.7138698041e-03,-5.6788032541e-03,-1.6342284979e-01,4.9886283899e-02,1.7520885310e-01,3.7121415756e-02
2211.000000,5.0886689010e-03,-1.4478780095e-02,-1.8979359240e-01,6.3673344880e-02,1.6847561851e-01,8.6032324233e-02
2212.000000,4.3226898198e-03,-1.2978721148e-02,-2.1260669768e-01,7.0995666771e-02,1.6416152963e-01,8.5217557722e-02
2213.000000,2.1697617452e-03,-2.9152837260e-02,-2.4414594659e-01,5.7114484323e-02,1.2533907281e-01,1.1449585985e-01
2214.000000,3.6598164281e-03,-1.4113648897e-02,-2.1235742129e-01,6.8999023907e-02,1.6576915817e-01,8.3977373453e-02
2215.000000,3.5438595446e-03,-1.3556518475e-02,-2.1293177589e-01,7.1967427105e-02,1.6634489429e-01,8.5232035170e-02
2216.000000,3.7353024342e-03,-1.3868145888e-02,-2.1039347130e-01,6.8952324328e-02,1.6598536391e-01,8.5756270238e-02
2217.000000,-1.4935463062e-03,-3.2177431624e-02,-2.6516686796e-01,-4.3923041594e-03,1.5591882241e-01,6.8685808469e-02
2218.000000,1.0508615299e-02,-2.4979042139e-02,-1.3612852909e-01,1.5418033443e-02,1.7989440508e-01,6.6498343659e-02
2219.000000,4.1182131294e-03,-1.3913689025e-02,-2.1117411473e-01,7.1449655973e-02,1.6346754386e-01,9.0209009310e-02
2220.000000,4.0698677739e-03,-1.4475435778e-02,-2.0988995074e-01,6.7605305113e-02,1.6397278393e-01,9.0878471258e-02
2221.000000,-4.9581850582e-02,2.7201293580e-02,-6.2216079833e-01,1.8783636983e-01,1.2770494291e-01,1.2207911707e-01
2222.000000,4.3577495882e-03,-1.4236977098e-02,-2.1234638874e-01,6.8255448065e-02,1.6208957362e-01,9.2219645922e-02
2223.000000,3.8996295496e-03,-1.4449589528e-02,-2.1430750567e-01,7.1688213814e-02,1.6097771252e-01,9.3771600601e-02
2224.000000,4.1303773480e-03,-1.4993689629e-02,-2.1161874446e-01,6.3404820684e-02,1.6111330402e-01,9.5194880582e-02
2225.000000,-5.1650358063e-03,-2.1275937672e-02,-3.6290382563e-01,-1.3228982547e-02,1.3360608311e-01,1.0361233377e-01
2226.000000,1.0908123409e-03,-7.5800399775e-03,-1.7096607821e-01,1.8527077674e-02,1.4142237660e-01,1.0853435833e-01
2227.000000,4.2356918739e-03,-1.4558394043e-02,-2.1491516272e-01,6.4105206310e-02,1.5960766398e-01,9.6425173401e-02
2228.000000,3.6749463991e-03,-1.4628456668e-02,-2.1334913829e-01,7.3616776398e-02,1.5840652758e-01,9.9426386801e-02
2229.000000,-1.2519530762e-02,-1.3098654157e-02,-2.7206185848e-01,4.2555920340e-02,1.6595148294e-01,6.8672328881e-02
2230.000000,4.4845863728e-03,-1.5478771784e-02,-2.0985814828e-01,6.5868449231e-02,1.5890623616e-01,1.0047167570e-01
2231.000000,3.8826437393e-03,-1.5770789840e-02,-2.2895778712e-01,7.1649575394e-02,1.5183132191e-01,1.0254265135e-01
2232.000000,4.7098488915e-03,-1.5476765067e-02,-2.0220676643e-01,8.7910790824e-02,1.5603120576e-01,1.1231383792e-01
2233.000000,1.1097329094e-04,-7.0527314762e-03,-2.6769586229e-01,-1.4007904514e-01,1.0972262025e-01,5.3316183188e-02
2234.000000,-9.3239922463e-03,-4.9994496884e-03,-4.5926314586e-01,2.5353091574e-02,9.9875421576e-02,5.8391991256e-02
2242.000000,-3.2820779335e-02,8.5176501060e-03,-1.1392084201e+00,-2.8223638898e-02,9.8761075314e-03,-2.6831064040e-02
2243.000000,-1.8921666203e-02,-2.9034005634e-02,-4.8126235622e-02,2.0968441026e-01,2.5792915726e-01,1.0572423546e-01
2244.000000,6.1023756221e-03,-3.2313301694e-02,-2.0434388347e-01,3.0744296098e-02,1.4451922968e-01,1.5583199618e-01
2245.000000,1.7495828188e-02,-6.5750101657e-03,-2.5952248856e-01,1.8072770777e-02,9.8408717240e-02,4.7388957550e-02
2246.000000,1.0894724397e-02,-1.8498642666e-02,-2.1805072403e-01,8.6954304360e-02,1.2223483532e-01,1.2787440225e-01
2247.000000,1.0662515864e-02,-1.9685256536e-02,-2.3994177050e-01,7.2755761952e-02,1.2306355187e-01,1.2427405439e-01
2248.000000,1.0539408719e-02,-1.8267856229e-02,-2.3673324444e-01,1.2601938906e-01,1.1667270815e-01,1.3152301189e-01
2249.000000,1.0927987829e-02,-1.1381289664e-02,-2.5349758406e-01,5.5348342164e-01,9.7828329463e-02,1.4616255371e-01
2250.000000,2.6307966979e-02,-1.8405753913e-02,-2.0823246469e-01,2.0768040220e-02,1.0405849067e-01,7.3641900846e-02
2251.000000,1.1776697808e-02,-2.0724178869e-02,-2.2875447334e-01,1.1998828948e-01,1.0897792049e-01,1.3650968364e-01
2252.000000,9.9339490588e-03,-2.1407779442e-02,-2.4409620399e-01,1.1458362748e-01,1.1166057841e-01,1.3947765400e-01
2253.000000,1.6921193038e-02,-1.3651525039e-02,-2.5886853597e-01,-5.0638160638e-03,1.0062650217e-01,7.9009207859e-02
2254.000000,9.4609019976e-03,-1.9760877651e-02,-2.3156424196e-01,7.4865669516e-02,1.1950296134e-01,1.3398779011e-01
2255.000000,8.9277190015e-03,-1.8587315175e-02,-2.2351410271e-01,6.3507559038e-02,1.2594527718e-01,1.2876607524e-01
2256.000000,8.7146233373e-03,-1.8541344821e-02,-2.2265930065e-01,6.7204314152e-02,1.2543061732e-01,1.2882033216e-01
2257.000000,3.4133448301e-03,-1.7184919308e-02,-1.1034489526e-01,1.4446455186e-01,1.3573759701e-01,1.3042141664e-01
2258.000000,-1.3516520931e-03,-4.5442445879e-02,-3.7975286439e-01,1.7300901300e-01,9.7892914103e-02,1.3408823866e-01
2259.000000,8.0243390992e-03,-1.8963723635e-02,-2.2661608914e-01,6.2397452577e-02,1.2464684402e-01,1.2899264425e-01
2260.000000,8.8492286540e-03,-1.9170436025e-02,-2.2321928559e-01,5.9304911442e-02,1.2466252690e-01,1.3049681938e-01
2261.000000,4.7741868566e-04,-5.4963544193e-02,-3.9323538873e-01,-1.7834931237e-01,1.3318491348e-01,2.9452886292e-02
2262.000000,8.9583914570e-03,-1.9466127224e-02,-2.2028103087e-01,5.8228646079e-02,1.2408837428e-01,1.3127469778e-01
2263.000000,8.1688256391e-03,-1.9391323010e-02,-2.2591162546e-01,6.2134999977e-02,1.2176206383e-01,1.3256477120e-01
2264.000000,8.7699036038e-03,-2.0036026800e-02,-2.2376044742e-01,5.8829552122e-02,1.2148924188e-01,1.3493875950e-01
2265.000000,-9.3208345731e-04,2.9824939291e-03,2.4202446867e-02,2.0477659938e-01,1.3039195669e-01,1.7765978774e-01
2266.000000,1.0612295708e-02,-2.3972443988e-02,-9.3235634502e-02,3.2084693036e-02,9.4401502021e-02,1.2680689823e-01
2267.000000,8.4925265032e-03,-1.9745631366e-02,-2.2820856103e-01,6.4950734762e-02,1.1720018660e-01,1.3663567384e-01
2268.000000,9.4219052382e-03,-1.9832771204e-02,-2.1967974414e-01,6.7844007925e-02,1.1637404991e-01,1.3867574683e-01
2269.000000,3.4565915809e-02,-6.9321188118e-02,-1.8176050931e-01,-2.7013501053e-01,1.1180755686e-01,1.7358508591e-01
2270.000000,1.0074657093e-02,-2.0832369051e-02,-2.2076751542e-01,5.6701335888e-02,1.1505791704e-01,1.4253160055e-01
2271.000000,9.7409407749e-03,-2.1308049684e-02,-2.2613407102e-01,5.2731986125e-02,1.1337409507e-01,1.4169467464e-01
2272.000000,8.5320444326e-03,-2.0923411806e-02,-2.3152743291e-01,6.5423806460e-02,1.1295091698e-01,1.4385449476e-01
2273.000000,2.4579269095e-02,3.0317837263e-02,1.1352725209e-01,3.3379223156e-01,7.2997022394e-02,-8.8010400454e-02
2274.000000,1.6393302135e-02,-4.7945754953e-03,1.8959311147e-02,-1.9028973015e-01,1.1087705413e-01,1.3849429634e-01
2275.000000,1.0920128514e-02,-2.2993885217e-02,-2.1077145579e-01,4.1406198176e-02,1.1088390114e-01,1.4678130876e-01
2276.000000,1.0720318682e-02,-2.3944496209e-02,-2.1871847462e-01,6.7289599518e-02,1.0493249397e-01,1.5695682490e-01
2277.000000,9.6795521490e-04,-1.0441384345e-02,-7.3440716720e-01,5.3398222418e-01,4.7576251093e-02,1.1867486998e-01
2278.000000,1.6354654564e-02,-2.3801759803e-02,-1.7236010031e-01,2.5948882534e-02,1.1252178100e-01,1.6588873967e-01
2282.000000,-1.7959790326e-01,2.9886288735e-01,-1.3894117485e+00,5.2705214940e-01,1.4173017967e-01,-2.6209833880e-01
2285.000000,-1.9901456689e-01,-4.6004094930e-02,-2.3821142514e+00,2.1987063229e+00,3.5901400409e-03,1.8894732400e-01
2286.000000,9.9418102815e-03,-2.0620096484e-02,-5.2168435026e-02,-6.2163499665e-02,1.6799546035e-01,1.1395581864e-01
2287.000000,-4.9662229330e-03,-3.3283560379e-02,-1.6601535916e-01,-2.8532063152e-02,2.1535691167e-01,2.4123751608e-01
2288.000000,1.6022813492e-02,-3.3231011476e-02,-1.7299519650e-01,5.2135115914e-02,6.5837458922e-02,2.2777079477e-01
2289.000000,4.8992196027e-02,-5.0529813044e-03,-4.9482926546e-01,-1.4944957086e-01,-1.5077647360e-03,1.5279636348e-02
2290.000000,5.0312632899e-02,-1.0058134112e-02,-3.8258048317e-01,2.0648255406e-01,-2.3199953472e-02,7.3770339963e-02
2291.000000,1.3738666099e-02,-3.0414103462e-02,-1.9336638494e-01,9.3929518590e-02,6.9228942684e-02,1.9735740999e-01
2292.000000,1.5438021512e-02,-2.8533257141e-02,-1.8772279187e-01,6.7019312198e-02,7.2857543425e-02,1.9819737350e-01
2293.000000,4.8244671805e-02,-6.5633765650e-03,-1.5245534142e-01,2.7184121248e-01,-3.9325870085e-02,6.9689379466e-02
2294.000000,1.2657038778e-02,-3.1144416639e-02,-1.6875037155e-01,9.5541817981e-02,8.0767050782e-02,1.9408177259e-01
2295.000000,1.0835147826e-02,-2.4771595735e-02,-1.2196523666e-01,9.1114046143e-02,8.0747552244e-02,2.0258374238e-01
2296.000000,1.3293693403e-02,-2.7743459958e-02,-1.5518182753e-01,6.3509911868e-02,8.2197402679e-02,2.0694792543e-01
2297.000000,2.9137452990e-02,-2.0555848882e-02,-2.3071825198e-01,3.0339331286e-02,2.7348246245e-02,1.2457197322e-01
2298.000000,2.0820261678e-02,-3.4878997669e-02,5.1955375183e-02,-3.2719449381e-02,5.2437668567e-02,1.7134647317e-01
2299.000000,1.5079805660e-02,-2.6414626718e-02,-2.3270238874e-01,4.3675027934e-02,7.3355824286e-02,1.7366459285e-01
2300.000000,1.4631216698e-02,-2.4965840652e-02,-2.2105259722e-01,4.7945474457e-02,7.6197509720e-02,1.7266855543e-01
