freq_MHz,e_00_real,e_00_imag,e_11_real,e_11_imag,delta_e_real,delta_e_imag
2009.000000,1.4863208107e-02,4.4404793568e-02,-1.3093622875e-01,1.1650955797e-01,1.0553185252e-01,-1.8650795945e-01
2010.000000,1.4309840752e-02,4.4374477102e-02,-1.1207868048e-01,1.1197075339e-01,1.0778957327e-01,-1.8763770705e-01
2011.000000,1.5570850581e-02,4.7814558579e-02,-1.3832087919e-01,1.1764483491e-01,1.0950916117e-01,-1.8408152050e-01
2012.000000,1.5692271343e-02,4.7591502367e-02,-1.2762184668e-01,1.1400656481e-01,1.1160453432e-01,-1.8610872319e-01
2013.000000,1.5953968658e-02,4.7214095717e-02,-1.3208767857e-01,1.2694487176e-01,1.1436253673e-01,-1.8379063566e-01
2014.000000,1.3204167789e-02,4.7430529200e-02,-1.2904475902e-01,1.0698230743e-01,1.1286308727e-01,-1.8330470597e-01
2015.000000,1.2793508267e-02,4.7392484827e-02,-1.3252918318e-01,1.1619916351e-01,1.1561332659e-01,-1.8086462760e-01
2016.000000,1.2863727261e-02,4.4159929967e-02,-1.2342605357e-01,1.0072933158e-01,1.1327105714e-01,-1.8227472183e-01
2017.000000,1.3524934511e-02,4.3372163172e-02,-1.3872666662e-01,1.1193133083e-01,1.1735553076e-01,-1.7900143938e-01
2019.000000,1.3371750172e-02,4.1749354856e-02,-1.3519223827e-01,1.1490732378e-01,1.1539365764e-01,-1.7212632918e-01
2020.000000,1.5081479205e-02,4.5192469374e-02,-1.4151680519e-01,1.2468532887e-01,1.1857516435e-01,-1.7358387558e-01
2021.000000,1.1694772310e-02,4.2773771274e-02,-1.4610961078e-01,8.8877033455e-02,1.1593844137e-01,-1.7401227925e-01
2022.000000,1.4688670905e-02,4.4811738428e-02,-1.3477208132e-01,1.1982862699e-01,1.1557634524e-01,-1.7382840668e-01
2023.000000,1.4295893828e-02,4.3097857920e-02,-1.3776974394e-01,1.1199462222e-01,1.2378267221e-01,-1.7129270696e-01
2024.000000,1.2022272652e-02,4.2938392774e-02,-1.5444184545e-01,9.7342681746e-02,1.2289794657e-01,-1.7359320001e-01
2025.000000,1.1558157300e-02,4.2930152682e-02,-1.4233924622e-01,1.0597376834e-01,1.2823818660e-01,-1.7487982098e-01
2026.000000,1.1133632264e-02,4.3235282437e-02,-1.4362015863e-01,8.8945610701e-02,1.2828295571e-01,-1.7531846465e-01
2027.000000,1.3881446246e-02,4.5725273797e-02,-1.4826795399e-01,1.1111159085e-01,1.2929654240e-01,-1.7637076913e-01
2028.000000,1.3635104021e-02,4.5984697786e-02,-1.3522301177e-01,1.1576950956e-01,1.3326143186e-01,-1.7470232321e-01
2029.000000,1.3460042509e-02,4.6288981336e-02,-1.5523195808e-01,1.0738365602e-01,1.3611798095e-01,-1.7339067972e-01
2030.000000,1.0237407703e-02,4.3714809744e-02,-1.4961080595e-01,9.2629298528e-02,1.3663429310e-01,-1.7529441400e-01
2031.000000,1.3074511842e-02,4.5040121961e-02,-1.3438627105e-01,1.0349176748e-01,1.4059216333e-01,-1.7632823040e-01
2032.000000,1.3035827581e-02,4.5914316570e-02,-1.4552858259e-01,1.0249928770e-01,1.4320077466e-01,-1.7280274662e-01
2033.000000,9.7239434274e-03,4.3153776527e-02,-1.4383900811e-01,9.4937762752e-02,1.4813342923e-01,-1.7097275279e-01
2034.000000,9.7467186721e-03,4.7621190912e-02,-1.6315994153e-01,1.0006534935e-01,1.4556950077e-01,-1.7405533507e-01
2035.000000,9.6432629633e-03,4.7575529340e-02,-1.5674796992e-01,9.9127758355e-02,1.4761494492e-01,-1.7266669324e-01
2036.000000,8.9581894035e-03,4.3212828605e-02,-1.4725880473e-01,7.9096330730e-02,1.5102979572e-01,-1.7212190969e-01
2037.000000,7.7910111003e-03,4.4795509237e-02,-1.6518652439e-01,8.1558444913e-02,1.5098367010e-01,-1.7098513344e-01
2038.000000,1.2105616895e-02,4.6061732222e-02,-1.3923756957e-01,1.1467445572e-01,1.5388373710e-01,-1.6914129258e-01
2039.000000,7.9963946636e-03,4.3387299620e-02,-1.5300632079e-01,9.2460160887e-02,1.5737948679e-01,-1.6852668209e-01
2040.000000,8.9176925706e-03,4.7112920720e-02,-1.6878697743e-01,1.0810312038e-01,1.5278169520e-01,-1.6436473859e-01
2041.000000,1.0292907884e-02,4.7173812086e-02,-1.5024808094e-01,1.0645857449e-01,1.5616073197e-01,-1.6634504426e-01
2042.000000,9.4981952443e-03,4.7142407672e-02,-1.6692899059e-01,9.9270111920e-02,1.5555996291e-01,-1.6721070300e-01
2043.000000,8.7336435000e-03,4.6771371250e-02,-1.6170557460e-01,1.0622718166e-01,1.5615187549e-01,-1.6587021853e-01
2044.000000,1.0664246538e-02,4.6384168951e-02,-1.7368828393e-01,1.0789809468e-01,1.5377928705e-01,-1.6283549665e-01
2045.000000,1.1681107621e-02,4.4869064776e-02,-1.5286397200e-01,1.1179789314e-01,1.5540528446e-01,-1.6276866122e-01
2046.000000,6.9170656695e-03,4.3332903593e-02,-1.7167959331e-01,8.8805001778e-02,1.5336320554e-01,-1.5824130543e-01
2047.000000,1.0679955015e-02,4.6179685978e-02,-1.6381863986e-01,1.1490291054e-01,1.5503293222e-01,-1.6025527846e-01
2048.000000,9.1078977879e-03,3.8154911309e-02,-1.4805512287e-01,8.8335385274e-02,1.4621025824e-01,-1.4581664860e-01
2049.000000,1.2275943835e-02,3.9849883620e-02,-1.5221114883e-01,1.0396647074e-01,1.4803186572e-01,-1.4439701817e-01
2050.000000,8.7787609528e-03,4.2390489996e-02,-1.7846312601e-01,1.1945796918e-01,1.4975899119e-01,-1.3958805244e-01
2051.000000,1.1802719221e-02,3.9393418343e-02,-1.4365639293e-01,1.2020828234e-01,1.5030841668e-01,-1.3740090836e-01
2052.000000,1.1236551470e-02,4.2794898900e-02,-1.6029988752e-01,1.1845274690e-01,1.4791594611e-01,-1.4077203932e-01
2053.000000,1.0649718660e-02,4.0009872131e-02,-1.5772415796e-01,1.1182690291e-01,1.5815895152e-01,-1.4316090877e-01
2054.000000,6.3531021050e-03,4.1834567547e-02,-1.8577358109e-01,1.0181043851e-01,1.5567442758e-01,-1.4363547313e-01
2055.000000,6.8718825178e-03,3.9459113378e-02,-1.8163409562e-01,8.5826231224e-02,1.5844161456e-01,-1.4417187850e-01
2056.000000,9.5642118452e-03,3.8803206268e-02,-1.7385088683e-01,1.0274853857e-01,1.5964420173e-01,-1.4151609556e-01
2057.000000,1.0647981703e-02,4.1086681804e-02,-1.7048193522e-01,1.1346553844e-01,1.6209556176e-01,-1.3876359508e-01
2058.000000,5.8841922890e-03,4.0261271191e-02,-1.7378213399e-01,9.3201613782e-02,1.6649576870e-01,-1.4247415404e-01
2059.000000,9.5106102758e-03,4.3087843652e-02,-1.7015573887e-01,1.0791582591e-01,1.6557414298e-01,-1.4485192299e-01
2060.000000,9.7324710851e-03,4.0467619461e-02,-1.6299531173e-01,1.0849794967e-01,1.7173540534e-01,-1.4433676032e-01
2061.000000,9.0130316652e-03,3.9796379907e-02,-1.7480445159e-01,1.0357087497e-01,1.7267105891e-01,-1.4088906660e-01
2062.000000,8.6093497515e-03,3.9823501504e-02,-1.6743878465e-01,9.9846960862e-02,1.7777733442e-01,-1.4202363053e-01
2063.000000,5.2025236244e-03,4.3190862658e-02,-1.9070955741e-01,1.0539060757e-01,1.7538782909e-01,-1.3781462607e-01
2064.000000,8.8532282502e-03,4.3187245147e-02,-1.6858802458e-01,1.1216386712e-01,1.7900683488e-01,-1.3920397213e-01
2065.000000,8.2046410238e-03,3.9193199621e-02,-1.8396600405e-01,9.3788711564e-02,1.7620621550e-01,-1.3812503121e-01
2066.000000,8.5624576912e-03,4.2866057410e-02,-1.8927347121e-01,1.1529986042e-01,1.7574144515e-01,-1.3577322363e-01
2067.000000,9.0034517959e-03,4.0121845076e-02,-1.7302420194e-01,9.2459239547e-02,1.8008304169e-01,-1.3781558612e-01
2068.000000,7.0330036901e-03,3.8218531923e-02,-1.7580800714e-01,8.8510607248e-02,1.7859388519e-01,-1.3666367385e-01
2069.000000,8.7281740941e-03,4.1368906920e-02,-1.7208800765e-01,1.0251393288e-01,1.7824982857e-01,-1.3373372824e-01
2070.000000,5.9049056682e-03,4.2688961124e-02,-1.9845752952e-01,1.1234814986e-01,1.8054368011e-01,-1.2748377529e-01
2071.000000,7.6096312303e-03,4.2060261062e-02,-1.8736350880e-01,1.2507317068e-01,1.8122362661e-01,-1.2828434361e-01
2072.000000,4.5457234189e-03,4.0958254389e-02,-1.8893078558e-01,1.1286222130e-01,1.8038336354e-01,-1.2516220578e-01
2073.000000,6.0400263459e-03,3.6728722530e-02,-1.8891667696e-01,8.3724311350e-02,1.7737367443e-01,-1.2506439361e-01
2074.000000,8.3741008042e-03,4.0414781127e-02,-1.8235637797e-01,1.0443939904e-01,1.7784533400e-01,-1.2357967729e-01
2075.000000,5.9778014076e-03,3.6079216675e-02,-1.8988607760e-01,9.5255681595e-02,1.7635434731e-01,-1.1837612676e-01
2076.000000,4.0498344404e-03,3.7808863962e-02,-1.8971728520e-01,1.0313915816e-01,1.7934390700e-01,-1.1747331859e-01
2077.000000,7.1809607022e-03,4.0184334759e-02,-1.8843584570e-01,1.1834257524e-01,1.7457063850e-01,-1.1721419956e-01
2078.000000,8.3174873847e-03,3.5414222316e-02,-1.8472783031e-01,9.9122477206e-02,1.7506678575e-01,-1.1492315712e-01
2079.000000,3.5012502236e-03,3.7519099222e-02,-1.8623405086e-01,9.6746913342e-02,1.7419810579e-01,-1.1319865040e-01
2080.000000,5.1074006815e-03,3.4311949704e-02,-1.7181583050e-01,1.0832480496e-01,1.7478438476e-01,-1.0121395502e-01
2081.000000,5.9604482008e-03,3.3644818636e-02,-1.7747161135e-01,1.0134780179e-01,1.7060491890e-01,-9.7404801169e-02
2082.000000,5.4836956031e-03,3.7318753052e-02,-1.8486365338e-01,1.0297310476e-01,1.7139922661e-01,-9.6707741813e-02
2083.000000,6.1936909962e-03,3.8105008020e-02,-1.7687987753e-01,1.2625215311e-01,1.7515289254e-01,-9.2441127258e-02
2084.000000,7.2030642970e-03,3.8592560307e-02,-1.7168255830e-01,1.1588351497e-01,1.7907661254e-01,-9.1999837668e-02
2085.000000,4.3225649507e-03,3.5420224591e-02,-1.8062374023e-01,1.0233154177e-01,1.7806924458e-01,-9.5357681183e-02
2086.000000,6.5234621165e-03,3.6948225602e-02,-1.8654578078e-01,1.3027061493e-01,1.7962882297e-01,-9.0897707320e-02
2087.000000,6.9190635916e-03,3.2113211936e-02,-1.6408671667e-01,1.0096690907e-01,1.7852153060e-01,-9.2956583916e-02
2088.000000,8.2887733022e-03,3.5365063597e-02,-1.7267596756e-01,1.3129503260e-01,1.8105343562e-01,-8.8267641334e-02
2089.000000,8.3574140689e-03,3.5063056983e-02,-1.7539664603e-01,1.2981852046e-01,1.7855604889e-01,-8.6415428257e-02
2090.000000,4.0286455191e-03,3.3128759747e-02,-1.7885824993e-01,1.0501839254e-01,1.8032302080e-01,-8.9064753195e-02
2091.000000,5.7493790834e-03,3.5832371626e-02,-1.9073492842e-01,1.2060516155e-01,1.7783985025e-01,-8.6109363372e-02
2092.000000,4.4094357404e-03,3.1882149164e-02,-1.8026761394e-01,9.7442041042e-02,1.8316488437e-01,-8.5975649396e-02
2093.000000,6.0521052030e-03,3.5400169526e-02,-1.7884657764e-01,1.2723812798e-01,1.8318404193e-01,-8.1467845922e-02
2094.000000,7.6608688781e-03,3.1569683320e-02,-1.6708668591e-01,1.0364049126e-01,1.8452406556e-01,-8.3201649764e-02
2095.000000,3.7950741519e-03,3.3402579575e-02,-1.8792518165e-01,1.1994303017e-01,1.8449467144e-01,-7.9948742669e-02
2096.000000,6.5809564078e-03,3.4522804894e-02,-1.7986723475e-01,1.2005978999e-01,1.8452887138e-01,-7.9722092795e-02
2097.000000,3.7781093256e-03,3.1562869783e-02,-1.9324138901e-01,1.0345078656e-01,1.8142756375e-01,-7.7853976770e-02
2098.000000,3.8047805111e-03,3.0741197857e-02,-1.8364728565e-01,9.9634222177e-02,1.8326409142e-01,-7.6754148960e-02
2099.000000,4.7053148391e-03,3.3718184075e-02,-1.9427590410e-01,1.3004855479e-01,1.8378704456e-01,-7.1131638500e-02
2100.000000,4.4836755997e-03,3.3184232362e-02,-1.8271906576e-01,1.1364176277e-01,1.8366114588e-01,-7.2365489100e-02
2101.000000,7.8232689869e-03,3.0494975622e-02,-1.6300028985e-01,1.0366693502e-01,1.8381892125e-01,-6.9903952958e-02
2102.000000,7.8148049634e-03,3.0477696103e-02,-1.7255590814e-01,1.1290206853e-01,1.8265944467e-01,-6.7456234383e-02
2103.000000,3.4624060300e-03,3.1355182483e-02,-1.8633079867e-01,1.1763772186e-01,1.8400003710e-01,-6.2853722008e-02
2104.000000,7.7253159253e-03,2.9823598331e-02,-1.6560540693e-01,1.0008533319e-01,1.8594945284e-01,-6.4304244798e-02
2105.000000,6.5637849505e-03,3.2235987568e-02,-1.7874742172e-01,1.0978325556e-01,1.8400069273e-01,-6.1642523268e-02
2106.000000,3.7634724251e-03,2.8894520836e-02,-1.8775055425e-01,1.0684815396e-01,1.8586261138e-01,-5.7591329943e-02
2107.000000,7.7122070665e-03,2.9524193570e-02,-1.7264427587e-01,1.0332777677e-01,1.8429702157e-01,-5.7297659205e-02
2108.000000,4.1482513073e-03,2.7749311585e-02,-1.7555144052e-01,1.0229605023e-01,1.8628974136e-01,-5.4510994155e-02
2109.000000,3.6770989960e-03,2.8187785585e-02,-1.8892874773e-01,9.0965161634e-02,1.8409854364e-01,-5.5104086812e-02
2110.000000,4.5360411592e-03,3.1216863022e-02,-1.7841895998e-01,1.2531861949e-01,1.8743607461e-01,-5.2753673380e-02
2111.000000,7.4887248179e-03,2.6739950878e-02,-1.7221289768e-01,9.1694605941e-02,1.8428138712e-01,-5.0626697378e-02
2112.000000,7.6132236954e-03,2.8854182258e-02,-1.6256337170e-01,1.0313867488e-01,1.8504420001e-01,-5.0183046415e-02
2113.000000,4.5688035212e-03,3.1384416340e-02,-1.8196862387e-01,1.2564486229e-01,1.8778722439e-01,-4.4272114670e-02
2114.000000,7.3633481710e-03,2.7764918816e-02,-1.6611186273e-01,9.8953272976e-02,1.8492508000e-01,-4.4853928227e-02
2115.000000,7.5871226001e-03,2.7581600976e-02,-1.6485803027e-01,1.0984306971e-01,1.8671582054e-01,-4.0282448124e-02
2116.000000,3.9054749916e-03,2.6077081769e-02,-1.7399899824e-01,8.7332742862e-02,1.9169511108e-01,-3.9237372155e-02
2117.000000,7.5379791042e-03,2.7633495384e-02,-1.7133940819e-01,1.0341827270e-01,1.8636705880e-01,-4.0637203094e-02
2118.000000,4.2277558558e-03,2.9629522390e-02,-1.9183627671e-01,1.0949294443e-01,1.8624456699e-01,-3.7611808638e-02
2119.000000,7.4373304010e-03,2.7885966787e-02,-1.7150527696e-01,1.0247733273e-01,1.8664641854e-01,-3.8274343751e-02
2120.000000,7.3296872950e-03,2.7534696578e-02,-1.5936728312e-01,1.0193840935e-01,1.8945168699e-01,-3.7262765782e-02
2121.000000,6.7041317869e-03,2.8633871112e-02,-1.6960105423e-01,1.0953172378e-01,1.8482076935e-01,-3.4542402605e-02
2122.000000,3.3971242911e-03,2.5770762464e-02,-1.8123505309e-01,8.7881422201e-02,1.8755685659e-01,-3.5637744069e-02
2123.000000,4.6819225372e-03,2.4624569744e-02,-1.7521778960e-01,8.5185665564e-02,1.8460325422e-01,-3.2877047765e-02
2124.000000,6.7555218833e-03,2.7346596381e-02,-1.7216353077e-01,1.1241100944e-01,1.8648420361e-01,-2.9210951547e-02
2125.000000,6.8763643515e-03,2.6680287079e-02,-1.6301754745e-01,9.9529427988e-02,1.8501077581e-01,-3.0218835679e-02
2126.000000,2.7561517261e-03,2.6854898062e-02,-1.8991506411e-01,1.0513411151e-01,1.8447533377e-01,-2.9979335921e-02
2127.000000,6.4987111920e-03,2.6891347760e-02,-1.7351295890e-01,1.0410028443e-01,1.8559199239e-01,-2.6512655207e-02
2128.000000,3.1297919293e-03,2.7268574295e-02,-1.7915507418e-01,1.0645708063e-01,1.8809075215e-01,-2.6822737442e-02
2129.000000,5.3737305493e-03,2.3772653617e-02,-1.5997696453e-01,8.6584708044e-02,1.8739734231e-01,-2.5491359792e-02
2130.000000,4.3935618120e-03,2.7573730023e-02,-1.7825626502e-01,1.0350537425e-01,1.8718656609e-01,-2.3904347716e-02
2131.000000,6.4068926957e-03,2.5857323423e-02,-1.6601743145e-01,1.1654527800e-01,1.8769877308e-01,-2.0239782108e-02
2132.000000,4.1076248581e-03,2.7118677193e-02,-1.8494122336e-01,1.1415681915e-01,1.8628153871e-01,-1.8268671214e-02
2133.000000,5.0161546448e-03,2.2925985061e-02,-1.7766951477e-01,9.2745186131e-02,1.8641481487e-01,-1.7742437445e-02
2134.000000,3.8955598531e-03,2.6770380752e-02,-1.7615584287e-01,1.0675662135e-01,1.8580113981e-01,-1.8793950524e-02
2135.000000,4.8115307800e-03,2.2554795589e-02,-1.6907582086e-01,8.2171398874e-02,1.8894500439e-01,-1.7451939649e-02
2136.000000,6.2830232812e-03,2.4818858407e-02,-1.6531118638e-01,1.0725904866e-01,1.8577598351e-01,-1.3060519083e-02
2137.000000,4.1884046075e-03,2.6327122508e-02,-1.6455076406e-01,1.1029256945e-01,1.8848798102e-01,-1.1644002642e-02
2138.000000,5.8246192061e-03,2.5164574156e-02,-1.6205180690e-01,1.0686041023e-01,1.8997155274e-01,-1.1905622755e-02
2139.000000,2.7732057016e-03,2.5495610633e-02,-1.8727186089e-01,9.5067423109e-02,1.8622662451e-01,-1.0589744739e-02
2140.000000,4.2619679523e-03,2.1753217347e-02,-1.7385633561e-01,7.4008664573e-02,1.8827661396e-01,-1.0323474042e-02
2141.000000,5.0058445162e-03,2.5544196876e-02,-1.6897610477e-01,1.0103082036e-01,1.8808129997e-01,-9.3200860773e-03
2142.000000,4.2663944817e-03,2.5623537363e-02,-1.7725531119e-01,1.0983522429e-01,1.8630856185e-01,-4.5945949676e-03
2143.000000,3.6153782727e-03,2.5558600489e-02,-1.8631783835e-01,1.0429025947e-01,1.8667135941e-01,-5.8192987536e-03
2144.000000,5.9503550670e-03,2.4792035729e-02,-1.7211394590e-01,1.0144848863e-01,1.8668268744e-01,-4.3461881135e-03
2145.000000,4.8276305287e-03,2.1412894013e-02,-1.8330149724e-01,8.0826021946e-02,1.8914914455e-01,-2.4420189774e-03
2146.000000,2.3776333913e-03,2.4416095826e-02,-1.9367514165e-01,8.8896746730e-02,1.9129513414e-01,-3.5416413187e-04
2147.000000,6.4459845133e-03,2.3932017538e-02,-1.8118282475e-01,9.7106677738e-02,1.8942858664e-01,2.2565144301e-03
2148.000000,3.2866303026e-03,2.1156361605e-02,-1.9275935960e-01,7.8104910550e-02,1.8895550464e-01,1.2645232696e-03
2149.000000,6.7343109897e-03,2.2318413789e-02,-1.6797054841e-01,8.8792440406e-02,1.9248645957e-01,6.6513015792e-03
2151.000000,4.0498511659e-03,2.0632324601e-02,-1.8579542559e-01,7.2928102078e-02,1.8909535570e-01,3.6398208623e-03
2152.000000,4.3186769030e-03,2.4348896113e-02,-1.7283356747e-01,9.4761368989e-02,1.9013640462e-01,8.7515309630e-03
2153.000000,6.3215171369e-03,2.2204738670e-02,-1.6882856907e-01,9.3468792268e-02,1.8814079907e-01,1.0219258481e-02
2154.000000,6.1231523432e-03,2.2139939499e-02,-1.7817735948e-01,8.3347738087e-02,1.8848067437e-01,8.2933675695e-03
2155.000000,3.2979550195e-03,2.3566627668e-02,-1.7579458130e-01,9.9044606492e-02,1.8972335539e-01,1.1307239679e-02
2156.000000,2.5174918469e-03,1.9975464792e-02,-1.9805496838e-01,7.6254335042e-02,1.8682551599e-01,1.2712657237e-02
2157.000000,2.9236407716e-03,2.3125360361e-02,-1.7967953718e-01,8.8457046205e-02,1.8819663805e-01,1.2356099529e-02
2158.000000,5.6105844657e-01,2.1922539431e-01,6.4820099509e-01,-2.9474226875e-01,1.1164755611e+00,-3.5009760085e-01
2159.000000,4.9574370672e-03,2.2491280817e-02,-1.7241477297e-01,8.1103128343e-02,1.8895085483e-01,1.5980541205e-02
2160.000000,5.7219143509e-03,2.1357550888e-02,-1.6845911852e-01,8.4827175236e-02,1.9063614798e-01,1.7098965961e-02
2161.000000,3.2378854660e-03,2.2511890843e-02,-1.8511750758e-01,8.2245642310e-02,1.8822322110e-01,1.8462662981e-02
2162.000000,2.7022614493e-03,2.2166823763e-02,-1.8783395390e-01,8.5471128330e-02,1.8926806613e-01,1.9701311615e-02
2163.000000,5.5366207453e-03,1.9396159858e-02,-1.8046846764e-01,8.5715260401e-02,1.8715003694e-01,2.2115599847e-02
2164.000000,5.7055943437e-03,1.9940451806e-02,-1.7751136251e-01,8.0509073189e-02,1.8589233386e-01,2.3005711752e-02
2165.000000,5.7807490518e-03,2.0256271947e-02,-1.7849239498e-01,7.8817164824e-02,1.8740821869e-01,2.2284076163e-02
2166.000000,1.2205486965e-02,5.3983223968e-03,-2.5464747676e+00,-7.1259986456e-01,-1.0470453097e+00,-2.8357197927e-01
2167.000000,5.3672043236e-03,2.0921305685e-02,-1.7928304104e-01,8.2831943392e-02,1.8670877488e-01,2.5109280240e-02
2168.000000,5.7446684996e-03,1.9069177864e-02,-1.7649499194e-01,8.1315605461e-02,1.8599895957e-01,2.9196409353e-02
2169.000000,5.2789198083e-03,2.0853370227e-02,-1.7162175835e-01,8.1096557325e-02,1.8847994954e-01,3.0240483954e-02
2170.000000,2.1647932353e-03,1.8387939140e-02,-2.0102202672e-01,7.2576584119e-02,1.8554052526e-01,2.8075501817e-02
2171.000000,2.2322512159e-03,1.8165631983e-02,-2.0808299200e-01,7.0682609935e-02,1.8517705466e-01,3.0718467125e-02
2172.000000,4.2768229970e-03,1.7013335153e-02,-1.8586491199e-01,6.2633990858e-02,1.8818641642e-01,3.2649190164e-02
2173.000000,6.0484047177e-03,1.8744440291e-02,-1.8997582220e-01,7.4136651775e-02,1.8495207152e-01,3.4650328102e-02
2174.000000,-1.0484932892e-03,1.7307950304e-02,-2.3582641373e-01,6.8108419280e-02,1.8225238290e-01,3.1174697003e-02
2175.000000,2.9276635703e-03,1.7044796816e-02,-1.9638760697e-01,6.3862623301e-02,1.8674505556e-01,3.6156697914e-02
2176.000000,6.2253734053e-03,1.7910388854e-02,-1.7894510799e-01,7.3083031523e-02,1.8543739064e-01,3.9189663494e-02
2177.000000,5.2272377301e-03,2.0346802242e-02,-1.7955707782e-01,8.8253593765e-02,1.8493071901e-01,4.0128509740e-02
2178.000000,4.1902042852e-03,1.5831985117e-02,-1.9844870129e-01,7.2379024182e-02,1.8202148827e-01,4.0480095053e-02
2179.000000,3.9439793026e-03,1.9996474366e-02,-2.0252673910e-01,9.0957727204e-02,1.8116510392e-01,4.5599434702e-02
2180.000000,6.8530401777e-03,1.8996327916e-02,-1.8205707998e-01,7.2134182654e-02,1.8393623740e-01,4.4347527287e-02
2181.000000,5.2941055083e-03,1.5638736824e-02,-2.0453008313e-01,7.3837575800e-02,1.8273408356e-01,4.6676252134e-02
2182.000000,5.9800586245e-03,1.7744873605e-02,-2.0992060635e-01,7.8523027344e-02,1.8396793785e-01,4.8477443247e-02
2183.000000,4.8127106208e-03,1.9682287215e-02,-1.9980399567e-01,7.7509663473e-02,1.8349798845e-01,4.6455721103e-02
2184.000000,6.4457727881e-03,1.6118431622e-02,-1.9019485547e-01,7.1840880508e-02,1.8283606440e-01,4.7277782001e-02
2185.000000,4.2823008022e-03,1.5536017972e-02,-2.0375435235e-01,6.3129494589e-02,1.8230210324e-01,4.8716912036e-02
2186.000000,6.8951881811e-03,1.7449551010e-02,-1.9917204715e-01,7.5205285702e-02,1.8016568888e-01,5.0471094416e-02
2187.000000,2.9115311550e-03,1.7218816187e-02,-2.1352598038e-01,7.2090336010e-02,1.7997841732e-01,4.8061747429e-02
2188.000000,3.3980672274e-03,1.5374126330e-02,-2.0780263085e-01,5.8967422704e-02,1.7992108919e-01,4.8919117523e-02
2189.000000,2.6263815080e-03,1.6979245542e-02,-2.1074491583e-01,6.4706706212e-02,1.7998329504e-01,5.1270350622e-02
2190.000000,6.6067576707e-01,-1.3222591098e-02,5.5206403943e-01,1.6193796364e+00,-7.1752523344e-02,2.9018714757e+00
2191.000000,5.3171601028e-03,1.8192067222e-02,-1.8923847643e-01,8.4550925020e-02,1.8061249684e-01,5.6039207903e-02
2192.000000,6.4833048199e-03,1.6958250808e-02,-1.9030734952e-01,7.2052604886e-02,1.8023449471e-01,5.7776276808e-02
2193.000000,2.5875810231e-03,1.6053559117e-02,-2.1954590544e-01,6.6393109241e-02,1.7781623801e-01,5.6473213695e-02
2194.000000,3.7670623414e-03,1.7738502696e-02,-2.0679204789e-01,7.9607672963e-02,1.7706647197e-01,5.8343530569e-02
2195.000000,3.2424365143e-03,1.7272003016e-02,-2.0469446970e-01,7.1328547223e-02,1.8067517066e-01,5.9473204931e-02
2196.000000,4.7215093882e-03,1.3691103174e-02,-2.1078827965e-01,6.3371202207e-02,1.7841942635e-01,6.1563910095e-02
2197.000000,4.8107878792e-03,1.3531023770e-02,-2.0511329349e-01,5.5012654275e-02,1.7995800912e-01,5.9973244883e-02
2198.000000,1.5362106966e-01,-8.2110014823e-01,5.5759420302e-01,6.8876196232e-01,3.8217010508e-01,-8.8719401029e-01
2199.000000,3.7715361623e-03,1.3476554037e-02,-2.2055354608e-01,6.0911501407e-02,1.7581126094e-01,6.4279225023e-02
2200.000000,3.8239703456e-03,1.1269866074e-02,-2.0365747239e-01,6.5687219234e-02,1.7429700286e-01,7.1781160595e-02
