freq_rf_MHz,modulo_S11_dB,fase_S11_deg
1791.000000,-12.3153,691.1056
1792.000000,-12.2906,691.1688
1793.000000,-12.1847,691.0747
1794.000000,-12.3140,689.8408
1795.000000,-12.3769,690.5480
1796.000000,-12.3709,688.7185
1797.000000,-12.4265,687.9713
1798.000000,-12.3072,687.8853
1799.000000,-12.3102,686.7403
1800.000000,-12.2007,688.5675
1801.000000,-12.8734,691.5901
1802.000000,-12.5349,689.8788
1803.000000,-13.3714,683.4791
1804.000000,-12.4786,692.2075
1805.000000,-9.7960,685.2155
1806.000000,-11.7229,687.9871
1807.000000,-11.0834,687.3372
1808.000000,-2.6353,685.0179
1809.000000,-13.2343,684.4090
1810.000000,-18.5256,690.7509
1811.000000,-8.9982,676.7411
1812.000000,-12.4644,689.4632
1813.000000,-10.5269,673.9664
1814.000000,-6.3589,687.3175
1815.000000,-10.4376,667.3069
1816.000000,-11.8252,680.8547
1817.000000,-12.6621,682.9902
1818.000000,-12.6056,682.1736
1819.000000,-12.6702,682.0605
1820.000000,-12.5744,681.4994
1821.000000,-12.7208,681.6386
1822.000000,-12.6659,681.2654
1823.000000,-12.7650,680.1657
1824.000000,-12.5419,678.0824
1825.000000,-12.8540,678.8508
1826.000000,-12.3708,674.3750
1827.000000,-12.5545,675.4141
1828.000000,-13.3715,670.0865
1829.000000,-13.5444,666.8335
1830.000000,-18.6453,685.0570
1831.000000,-13.7081,683.7254
1832.000000,-12.8221,677.7114
1833.000000,-12.3024,666.8525
1834.000000,-15.0864,653.1143
1835.000000,-8.8704,669.0418
1836.000000,-12.5407,680.3037
1837.000000,-11.1620,675.3781
1838.000000,-8.4588,695.8037
1839.000000,-12.9975,694.6238
1840.000000,-11.9157,683.8097
1841.000000,-12.9961,672.9573
1842.000000,-12.8788,672.7908
1843.000000,-12.9606,671.9848
1844.000000,-12.9698,671.5614
1845.000000,-12.9981,671.1932
1846.000000,-12.9228,669.4662
1847.000000,-12.9678,671.0094
1848.000000,-12.8398,668.1986
1849.000000,-12.9420,667.3984
1850.000000,-12.8548,665.8788
1851.000000,-13.4554,673.5943
1852.000000,-14.6011,668.3957
1853.000000,-11.2144,670.4202
1854.000000,-10.5738,668.2274
1855.000000,-16.4974,698.2536
1856.000000,-13.3700,657.8667
1857.000000,-13.1237,666.4324
1858.000000,-13.6589,662.8244
1859.000000,-2.9976,611.9461
1860.000000,-12.6935,670.7040
1861.000000,-13.0347,674.4392
1862.000000,-13.5082,671.3137
1863.000000,-15.2877,685.0378
1864.000000,-12.1795,677.4903
1865.000000,-13.0434,657.9130
1866.000000,-13.0627,661.9696
1867.000000,-13.1720,662.3424
1868.000000,-13.2267,661.1710
1869.000000,-13.1353,660.2861
1870.000000,-13.3683,660.3219
1871.000000,-13.3903,660.5851
1872.000000,-13.3658,660.0325
1873.000000,-13.2872,660.9517
1874.000000,-13.2668,660.1416
1875.000000,-12.9406,660.1136
1876.000000,-12.9474,657.6941
1877.000000,-13.6018,649.7504
1878.000000,-13.2082,664.7619
1879.000000,-15.8851,649.9229
1880.000000,-12.3967,641.8075
1881.000000,-15.9372,665.8536
1882.000000,-14.0412,656.4724
1883.000000,-13.7543,655.1966
1884.000000,-14.5793,655.6884
1885.000000,-12.8548,660.2846
1886.000000,-14.5679,660.8736
1887.000000,-14.1548,669.6704
1888.000000,-14.8577,662.7314
1889.000000,-10.8695,665.0754
1890.000000,-15.6489,657.8977
1891.000000,-13.9507,650.3690
1892.000000,-13.7229,651.6449
1893.000000,-13.5831,651.9721
1894.000000,-13.5764,651.2201
1895.000000,-13.5945,651.1408
1896.000000,-13.6995,649.9986
1897.000000,-13.4963,648.7677
1898.000000,-13.7293,649.8407
1899.000000,-13.6030,647.7585
1900.000000,-13.8680,646.8236
1901.000000,-14.0945,647.0448
1902.000000,-13.7173,644.4572
1903.000000,-14.6293,653.8297
1904.000000,-15.2033,659.5217
1905.000000,-14.9896,667.0968
1906.000000,-7.7182,671.3287
1907.000000,-13.6344,651.8362
1908.000000,-15.2599,651.5962
1909.000000,-15.0955,651.5968
1910.000000,-15.7079,648.0881
1911.000000,-19.1891,764.4032
1912.000000,-15.8205,651.6953
1913.000000,-14.2802,650.2989
1914.000000,-15.1364,664.0497
1915.000000,-14.2126,659.0174
1916.000000,-17.4138,630.6064
1917.000000,-15.4456,644.0900
1918.000000,-14.4921,639.0939
1919.000000,-14.3569,640.4376
1920.000000,-14.2821,640.4186
1921.000000,-14.3539,640.3189
1922.000000,-14.2836,639.8040
1923.000000,-14.3307,639.9175
1924.000000,-14.2665,640.2093
1925.000000,-14.4773,637.5455
1926.000000,-14.6016,639.2167
1927.000000,-14.3707,639.1219
1928.000000,-14.7571,639.1475
1929.000000,-14.0508,633.8892
1930.000000,-13.2714,638.9043
1931.000000,-12.9532,632.0874
1932.000000,-17.9878,633.0173
1933.000000,-19.0020,610.8383
1934.000000,-14.8511,642.1142
1935.000000,-15.4913,637.1291
1936.000000,-15.3726,639.4657
1937.000000,-15.5948,636.1061
1938.000000,-11.9751,646.1450
1939.000000,-16.0481,622.7122
1940.000000,-14.5247,625.1107
1941.000000,-12.3317,635.2477
1942.000000,-13.1132,621.2005
1943.000000,-17.2126,631.7089
1944.000000,-14.9240,629.1849
1945.000000,-13.8871,627.7898
1946.000000,-14.2748,627.9496
1947.000000,-14.2893,627.8915
1948.000000,-14.1936,627.1552
1949.000000,-14.3078,627.5634
1950.000000,-14.1779,626.8861
1951.000000,-13.9673,625.7000
1952.000000,-13.9984,626.0015
1953.000000,-14.4122,625.1454
1954.000000,-14.3833,625.5143
1955.000000,-14.2827,627.9315
1956.000000,-14.6359,627.6990
1957.000000,-15.0480,627.9733
1958.000000,-15.5781,633.3500
1959.000000,-12.4903,615.9889
1960.000000,-12.2241,591.9600
1961.000000,-17.6624,599.8247
1962.000000,-14.7360,628.6069
1963.000000,-14.3001,627.3112
1964.000000,-13.6488,629.0735
1965.000000,-14.4046,634.5504
1966.000000,-7.8398,783.6806
1967.000000,-12.9413,604.7378
1968.000000,-15.0823,626.9987
1969.000000,-15.1040,607.0354
1970.000000,-14.5466,636.6842
1971.000000,-14.4851,612.0701
1972.000000,-13.5647,611.6689
1973.000000,-14.0958,618.1518
1974.000000,-13.9384,617.4339
1975.000000,-14.1722,617.1313
1976.000000,-14.2299,617.1207
1977.000000,-14.1958,616.5818
1978.000000,-14.0864,615.6725
1979.000000,-14.1128,616.1742
1980.000000,-14.1930,617.0796
1981.000000,-14.2341,615.2715
1982.000000,-14.5587,617.6982
1983.000000,-14.3656,617.4820
1984.000000,-14.5966,618.1845
1985.000000,-14.0794,612.6293
1986.000000,-12.5329,613.6175
1987.000000,-13.2715,602.9701
1988.000000,-14.1652,599.9950
1989.000000,-10.0601,652.5894
1990.000000,-13.5429,625.9960
1991.000000,-13.4673,615.2502
1992.000000,-12.9804,619.3074
1993.000000,-12.2842,605.6422
1994.000000,-15.8281,651.7557
1995.000000,-14.3268,606.5140
1996.000000,-11.4324,606.4608
1997.000000,-16.0438,613.2775
1998.000000,-12.3233,593.5899
1999.000000,-14.7658,603.0714
2000.000000,-14.2785,605.8291
2001.000000,-14.3248,606.1577
2002.000000,-14.2048,606.4790
2003.000000,-14.4162,605.6701
2004.000000,-14.3831,605.4110
2005.000000,-14.4215,604.7674
2006.000000,-14.3966,604.5120
2007.000000,-14.6424,604.3718
2008.000000,-14.3807,603.5892
2009.000000,-14.7594,604.2759
2010.000000,-14.6555,602.7150
2011.000000,-14.9568,602.3732
2012.000000,-14.5625,601.3952
2013.000000,-13.8874,598.9441
2014.000000,-13.9301,601.6346
2015.000000,-12.3340,600.7141
2016.000000,-15.5591,603.9433
2017.000000,-14.8148,619.2363
2018.000000,-16.5908,614.6938
2019.000000,-13.8045,597.4387
2020.000000,-13.5279,601.4285
2021.000000,-12.6847,598.3211
2022.000000,-11.7737,592.1515
2023.000000,-16.8546,582.9145
2024.000000,-17.0915,714.0327
2025.000000,-13.5089,602.7579
2026.000000,-12.8478,609.1847
2027.000000,-16.1480,603.8984
2028.000000,-13.2102,589.8203
2029.000000,-13.6202,595.5899
2030.000000,-14.4980,594.8775
2031.000000,-14.4287,594.3014
2032.000000,-14.3488,593.3840
2033.000000,-14.3910,592.4774
2034.000000,-14.4395,592.5175
2035.000000,-14.5290,591.6918
2036.000000,-14.6010,591.8525
2037.000000,-14.7077,590.9971
2038.000000,-14.7042,590.3387
2039.000000,-14.5671,589.4907
2040.000000,-14.6342,590.7840
2041.000000,-14.7819,589.6482
2042.000000,-14.2862,587.2068
2043.000000,-14.8351,588.3233
2044.000000,-13.9833,585.4799
2045.000000,-14.1081,592.0628
2046.000000,-14.5995,573.9911
2047.000000,-16.1748,580.2407
2048.000000,-10.4964,559.9027
2049.000000,-13.7425,586.0334
2050.000000,-13.2611,583.0356
2051.000000,-12.7577,582.2942
2052.000000,-13.3882,574.2030
2053.000000,-15.4443,581.7503
2054.000000,-9.8855,571.5222
2055.000000,-13.2063,585.4788
2056.000000,-14.6542,602.9708
2057.000000,-13.1174,594.0686
2058.000000,-11.4806,576.9086
2059.000000,-13.6505,584.7581
2060.000000,-14.2820,580.8850
2061.000000,-14.6029,580.7188
2062.000000,-14.7767,580.9072
2063.000000,-14.7874,579.4810
2064.000000,-14.8553,579.0471
2065.000000,-14.8089,577.9743
2066.000000,-14.9263,577.5026
2067.000000,-14.9120,576.9857
2068.000000,-14.8146,576.4787
2069.000000,-15.0227,575.3187
2070.000000,-14.8253,574.6362
2071.000000,-14.7932,574.3453
2072.000000,-14.7573,573.8862
2073.000000,-14.7234,573.1035
2074.000000,-15.2750,574.9264
2075.000000,-14.5967,573.2788
2076.000000,-14.2925,571.6456
2077.000000,-14.7224,564.0140
2078.000000,-14.2446,565.1207
2079.000000,-16.3873,579.0560
2080.000000,-16.6962,553.4179
2081.000000,-13.9775,567.4606
2082.000000,-14.3726,567.9176
2083.000000,-14.4681,569.9813
2084.000000,-15.7977,576.6712
2085.000000,-16.2113,588.7912
2086.000000,-12.6269,584.0351
2087.000000,-13.0751,578.5016
2088.000000,-14.6210,584.8046
2089.000000,-14.4837,578.0267
2090.000000,-15.6935,568.5907
2091.000000,-15.6860,566.2302
2092.000000,-15.5426,564.9848
2093.000000,-15.4613,563.2091
2094.000000,-15.4974,562.9480
2095.000000,-15.4760,562.1381
2096.000000,-15.4900,561.4219
2097.000000,-15.5376,560.4829
2098.000000,-15.4984,560.1819
2099.000000,-15.4899,559.7445
2100.000000,-15.5355,559.1740
2101.000000,-15.4620,558.7932
2102.000000,-15.5560,557.9932
2103.000000,-15.3826,556.7383
2104.000000,-15.4518,556.4608
2105.000000,-15.4183,556.1045
2106.000000,-15.6656,555.7259
2107.000000,-15.4865,554.2141
2108.000000,-15.7100,555.2599
2109.000000,-15.8587,551.3048
2110.000000,-15.0122,551.5923
2111.000000,-16.8161,553.7302
2112.000000,-15.8656,538.6119
2113.000000,-15.7480,551.8376
2114.000000,-15.8179,550.6278
2115.000000,-16.2541,550.9282
2116.000000,-16.7780,550.6347
2117.000000,-13.6932,563.2711
2118.000000,-17.0987,554.3899
2119.000000,-16.8182,549.7831
2120.000000,-16.4953,554.0171
2121.000000,-16.2296,548.4718
2122.000000,-16.1605,547.2805
2123.000000,-15.9358,546.8476
2124.000000,-15.8934,546.6970
2125.000000,-15.8275,546.0820
2126.000000,-15.7780,545.5468
2127.000000,-15.7936,545.5059
2128.000000,-15.7717,545.2589
2129.000000,-15.7119,544.8787
2130.000000,-15.7337,544.3900
2131.000000,-15.7493,544.0208
2132.000000,-15.7391,543.5667
2133.000000,-15.7188,543.0894
2134.000000,-15.7137,542.8855
2135.000000,-15.6974,542.6523
2136.000000,-15.6872,542.0692
2137.000000,-15.7473,541.3913
2138.000000,-15.6332,540.8216
2139.000000,-15.7273,540.2723
2140.000000,-15.7233,540.0110
2141.000000,-15.7854,539.2267
2142.000000,-15.7435,539.3386
2143.000000,-15.7974,538.9012
2144.000000,-15.8131,536.9101
2145.000000,-15.7328,537.3434
2146.000000,-15.7817,537.1467
2147.000000,-15.7103,537.0742
2148.000000,-15.7117,536.6749
2149.000000,-15.6766,533.7812
2150.000000,-15.6414,536.4379
2151.000000,-9.3978,389.2504
2152.000000,-15.6606,534.6055
2153.000000,-15.6675,533.1887
2154.000000,-15.7106,533.5242
2155.000000,-15.6110,533.2011
2156.000000,-15.6248,532.8154
2157.000000,-15.6744,532.6666
2158.000000,-14.4486,549.3709
2159.000000,-15.7089,532.2981
2160.000000,-15.6626,531.6308
2161.000000,-15.7005,531.1804
2162.000000,-15.6534,530.6379
2163.000000,-15.6754,530.5451
2164.000000,-15.6835,530.0898
2165.000000,-15.7015,529.2365
2166.000000,-4.5542,555.5907
2167.000000,-15.7297,528.7609
2168.000000,-15.6884,528.0478
2169.000000,-15.6758,528.2831
2170.000000,-15.6913,527.2090
2171.000000,-15.6704,526.4149
2172.000000,-15.6257,526.2157
2173.000000,-15.6283,526.2519
2174.000000,-16.0841,528.6282
2175.000000,-15.8131,528.1218
2176.000000,-15.6391,523.6099
2177.000000,-16.5370,524.4879
2178.000000,-15.0287,528.8413
2179.000000,-13.9273,513.1053
2180.000000,-15.4368,524.0669
2181.000000,-15.0471,525.0604
2182.000000,-15.6244,530.8340
2183.000000,-13.1891,521.3985
2184.000000,-15.9991,513.3413
2185.000000,-15.5560,524.6391
2186.000000,-15.3447,521.3767
2187.000000,-15.3880,523.8112
2188.000000,-15.4345,521.5297
2189.000000,-15.6695,520.7484
2190.000000,-20.9392,433.0734
2191.000000,-15.5906,519.9275
2192.000000,-15.6232,519.1123
2193.000000,-15.6401,518.6121
2194.000000,-15.6751,518.2903
2195.000000,-15.7310,517.6641
2196.000000,-15.7560,517.0326
2197.000000,-15.7395,516.4538
2198.000000,-13.7212,552.9863
2199.000000,-15.7648,515.5775
2200.000000,-15.4855,632.0145
